"Attr1","Attr2","Attr4","Attr5","Attr8","Attr9","Attr15","Attr18","Attr20","Attr21","Attr27","Attr28","Attr29","Attr32","Attr34","Attr39","Attr41","Attr45","Attr47","Attr55","Attr57","Attr60","Attr61","class"
0.10964,0.54624,0.97605,-29.732,0.83069,1.0118,1154.9,0.1331,18.333,1.3156,3.2897,-0.0090801,3.824,122.44,1.5102,0.18466,0.079091,2.1574,22.485,-44.194,0.24162,19.909,5.2504,"0"
0.063717,0.62772,1.1391,13.104,0.59306,1.9073,1472.9,0.078415,0.43083,1.3011,14.598,0.18424,3.9209,102.1,3.007,0.010379,0.13335,28.302,0.43535,612.07,0.17115,847.2,3.504,"0"
-1.9108,2.6892,0.34356,-212.29,-0.62815,0.64203,-513.7,-1.9108,0,0.041906,-2944.8,-7.16,2.3621,311.87,0.9999,-3.1882,-0.043793,0.261265,0,-347.17,1.1312,9.9521,2.7835,"0"
0.21572,0.1403,3.667,341.88,6.1277,0.60183,203.21,0.21572,19.136,1.2705,21.104,0.76041,2.9112,129.87,2.7923,0.34905,0.017803,6.837,29.397,303.02,0.25093,19.074,1.3919,"0"
-0.0088972,0.73723,1.3408,-179.99,0.35643,1.0006,-54256,-0.0075663,271.78,0.81606,0.52488,19.882,2.8604,269.61,1.3523,0.0036156,2.1962,-0.011942,272.77,181.96,-0.03386,1.343,4.2697,"0"
0.033565,0.31355,5.1283,30.394,2.1893,2.5736,1053.3,0.033565,32.101,0.5571,1.8215,0.94459,3.1295,15.117,8.107,0.012334,0.07097,0.14829,32.502,585.66,0.048896,11.37,10.658,"0"
0.035971,0.1223,8.1765,32.419,7.1765,6.9568,477.31,0.043165,13.588,0.83766,0.85714,0.45993,2.143,6.4501,56.588,0.0051706,0.04359,0.13889,13.659,122,0.040984,26.861,16.39,"0"
0.041771,0.61637,1.0442,-12.641,0.62239,1.9731,2335.8,0.059157,7.9422,0,1.0142,0.030316,3.6857,79.913,2.9619,0.074745,0.099464,0.97292,8.5838,85.668,0.10888,45.957,6.2008,"0"
0.084407,0.3251,3.4485,97.017,2.076,1.1981,765.49,0.10328,64.956,0.79662,9.9637,1.6636,4.0989,67.459,3.3826,0.082183,0.069437,0.39586,70.773,6249.3,0.12507,5.6192,5.9994,"0"
0.19441,0.55069,1.2872,1.0265,0.81592,1.6267,951.76,0.19441,33.553,0.49557,49200,0.54334,3.4241,139.56,2.6154,0.11462,0.090838,1.3001,37.897,420,0.43268,10.878,7.5305,"0"
0.14201,0.20234,3.0651,14.13,3.9422,1.1327,378.49,0.14201,73.857,0.90875,0,0.44246,4.2373,71.183,3.2773,0.0093704,0.12697,0.61957,126.16,4612.4,0.17804,4.942,22.316,"0"
1.8531e-05,0.14323,2.8114,23.981,5.982,1.3279,1251.2,0.00015421,43.047,0.46132,0.091995,0.40901,3.6716,37.75,9.324,-0.0056353,0.11387,0.00011832,42.806,1174.6,2.1629e-05,8.4791,9.0087,"0"
-0.15866,0.73427,1.082,-27.528,0.36189,3.6792,-3572.1,-0.15866,32.526,0.50647,-6.25,0.29278,3.4081,70.931,5.1458,-0.026978,-0.46054,-0.48391,31.672,154,-0.59706,11.222,8.4973,"0"
0.18004,0.12182,7.869,108.12,7.2091,3.0126,178.71,0.22584,0,1.2131,3460,20.198,3.005,15.835,23.05,0.067961,0.017795,0.261265,0,846.41,0.20501,9.9521,12.421,"0"
0.34803,0.05807,11.692,207.47,16.221,1.0769,48.098,0.34803,58.815,0.97912,42.259,1.3838,4.0783,25.305,12.791,0.31026,0.0043941,2.0056,85.27,6594.7,0.36949,6.2059,6.1025,"0"
-0.040321,0.76053,0.87737,-217.93,0.2822,0.90243,-28232,-0.040336,165.1,2.254,-1.0477,-0.27921,5.7203,478.76,-0.079775,-0.1161,-0.82884,-0.17058,148.99,-48918,-0.18787,2.2107,1.7018,"0"
-0.091099,0.43033,2.0499,34.956,1.3238,3.2821,32526,-0.090604,15.494,0.70466,-1.9911,3.8326,2.9915,48.447,7.5339,0.012196,0.58523,-0.65389,15.685,442.99,-0.15991,23.558,7.0915,"0"
0.10111,0.51852,1.3992,-47.4,0.92858,2.2254,1345.5,0.12752,75.934,1.0542,5.0765,0.75413,2.8039,93.849,3.8892,0.093819,0.10053,0.2184,83.796,131.78,0.21,4.8068,16.204,"0"
0.10894,0.60402,1.5102,-16.526,0.54943,1.1123,1164.4,0.13438,57.523,0.84376,0.97396,0.75715,4.4877,93.57,0.28799,0.087564,0.086749,0.34796,63.982,7180.3,0.32825,6.3453,5.5395,"0"
0.053535,0.86107,1.1584,-133.12,0.16135,1.3451,4257.6,0.066694,162.19,1.0919,8.1349,2.5545,4.5638,234.99,1.4781,0.053803,0.52307,0.089568,171.41,4754,0.38534,2.2505,4.6886,"0"
-0.024661,0.11535,3.7902,95.143,7.6696,0.96756,2493.3,-0.021761,86.258,0.49249,-0.45145,0.57182,3.9107,62.688,-0.26286,-0.046659,0.45542,-0.16059,83.46,2620.1,-0.027876,4.2315,2.5629,"0"
-0.042914,0.52545,1.5227,0.41824,0.90312,3.4097,3101.3,-0.024114,26.081,0.64958,-0.29183,1.3091,3.8279,55.62,6.4979,-0.0013587,0.22119,-0.17614,26.046,1829.8,-0.090431,13.995,6.965,"0"
0.021072,0.30728,2.5286,4.8216,2.2544,1.6987,551.13,0.031586,86.647,1.6983,5.1438,1.5227,3.8899,62.361,5.3923,0.024581,0.048714,0.052256,88.83,3357.9,0.030419,4.2125,6.3489,"0"
0.015563,0.35856,1.6148,-2.409,1.3863,1.012,2375.5,0.018486,54.571,1.0091,0.14342,0.52321,5.2714,91.05,0.057476,0.014173,0.20603,0.071586,55.223,41165,0.031309,6.6885,4.3705,"0"
0.039345,0.69522,1.5314,-11.577,0.4384,5.7984,2955.5,0.047973,28.596,1.0082,0.77855,1.6003,3.1179,35.234,7.9964,0.041245,0.075744,0.086608,29.827,374.09,0.12909,12.764,19.792,"0"
-0.0023211,0.82827,0.48833,-151.57,0.17353,1.0399,3657.1,0.00090442,10.577,0.84923,0.3832,-0.67066,5.0065,255.46,0.05283,0.03685,0.21695,-0.067457,10.999,-41506,-0.01615,34.51,3.869,"0"
-0.078925,0.68605,0.60964,-79.29,0.38011,0.98412,-4584.3,-0.089495,13.358,1.0569,-0.63827,-0.46034,5.767,156.36,-0.149,-0.064857,-0.33491,-1.3683,13.146,-156620,-0.30266,27.325,5.1561,"0"
-0.16811,0.28381,2.8268,5.6618,2.5235,1.5865,3368.6,-0.16811,114.07,0.90152,0,2.6215,3.7497,80.087,4.5574,0.010845,0.047573,-0.33907,139.91,2913.6,-0.23472,3.1999,5.5655,"0"
-0.31019,0.82063,1.8038,13.607,0.21858,8.1421,-1201.7,-0.31019,0,0.66991,1.0669,1.7774,2.0773,17.635,11.179,-0.12675,-0.10808,0.261265,0,42.568,-1.7293,9.9521,12.748,"0"
0.081621,0.58786,2.2826,33.361,0.66157,1.0591,1189.8,0.12649,37.363,0.94212,0.65235,0.49709,5.7496,63.577,0.13101,0.061596,0.14768,0.63769,39.571,148180,0.20987,9.7689,4.4632,"0"
0.78089,0.70234,1.3328,-4.1077,0.42382,3.246,313.61,0.78089,23.328,0,19.076,0.7086,3.3381,83.602,3.4486,0.25384,0.027206,3.764,31.264,402.18,2.6234,15.646,7.5148,"0"
0.18743,0.24239,3.8589,84.031,3.1255,2.7531,330.33,0.21875,9.8537,0.66648,9.0992,6.6451,3.5638,33.401,10.511,0.074578,0.028688,2.5218,10.648,2441.3,0.24739,37.042,11.394,"0"
0.028231,0.69085,1.1765,-39.118,0.4475,4.2266,4155.1,0.036179,48.86,1.132,2.2811,0.48316,5.091,56.349,6.0811,0.0060288,0.27097,0.049896,49.157,14116,0.091317,7.4703,22.152,"0"
0.023124,0.27537,2.0136,-5.6413,2.4621,1.0171,640.63,0.029104,28.096,0.54738,0.073788,0.39877,3.8554,23.207,0.092512,0.0072547,0.05907,0.085549,28.577,1594.8,0.034106,12.991,87.436,"0"
-0.017433,0.97614,1.0244,-308.25,0.024442,0.77989,-20438,-0.017433,330.7,0,1.0669,0.45993,2.4391,446.84,0.81686,-0.022404,-1.8618,-0.024671,323.45,6.557,-0.73067,1.1037,6.8186,"0"
-0.71774,0.039864,25.085,89.694,24.085,0.3886,-20.273,-0.71774,2.4913,0.10458,-70.185,0.45993,1.8817,13.169,27.717,-1.8434,-0.0018114,-270.6,0.87617,73.122,-0.74756,146.51,1.3816,"0"
-0.042606,1.0232,0.61668,-359.91,-0.036504,0.95383,37129,-0.042606,175.88,0.89326,-0.51972,-0.95184,4.8001,447.35,-0.040656,-0.054487,3.0397,-0.11582,167.76,-23732,1.1407,2.0753,3.6808,"0"
0.11283,0.44513,1.667,36.46,1.2321,1.0871,738.42,0.14229,38.079,0.68872,1.0228,1.1429,4.9835,114.16,0.32642,0.09409,0.065614,0.70033,41.395,28532,0.20572,9.5852,2.7937,"0"
0.12932,0.54019,1.1586,-24.757,0.85119,1.0504,986.93,0.12932,19.443,0.98792,6.6898,0.039667,4.098,80.316,1.6315,0.16096,0.081414,2.3113,23.173,385.4,0.28126,18.773,9.1614,"0"
0.00078555,0.84839,1.0843,0.61207,0.1787,2.7848,32850,0.0015711,0,0.53164,1.5,0.89216,3.1048,111.39,3.2769,0.0016925,2.25,0.261265,0,91,0.0051813,9.9521,3.5557,"0"
0.016417,0.76579,1.2769,119.47,0.25048,0.89503,4494,0.023999,80.108,0.4132,1.5051,0.40928,5.255,672.77,0.054589,0.16817,0.3147,0.30092,71.699,25499,0.085592,4.5563,0.43013,"0"
-0.093792,0.69848,0.99557,-91.111,0.43169,1.206,-5084.1,-0.093792,111.96,0.59235,-1.8883,-0.0045311,3.9564,120.49,2.1977,-0.27285,-1.2204,-0.25354,87.961,-20.307,-0.31106,3.2601,10.757,"0"
0.62567,0.26616,1.7754,3.5645,2.7571,1.7308,132.25,0.62567,34.348,1.187,49.407,0.30542,3.7078,76.243,4.169,0.35889,0.011917,3.8415,53.575,917.19,0.85261,10.627,10.25,"0"
0.25543,0.44064,1.7393,49.595,1.1524,1.1584,433.54,0.31337,15.711,1.1433,1.7172,1.3945,4.8191,90.624,0.69164,0.14824,0.039978,2.8864,18.2,21477,0.503,23.232,3.0786,"0"
0.08002,0.58336,1.3717,14.183,0.70123,1.1618,1842.8,0.066708,24.456,2.659,1.5433,0.11361,4.9768,120.97,0.17191,0.13284,0.12861,1.5819,28.413,7587.8,0.19561,14.925,5.2401,"0"
0.18979,0.15828,18.721,581.31,5.3179,0.52365,233.75,0.21678,3.0774,0.63136,15837,1.486,4.8207,30.932,2.4327,0.26468,0.030665,42.988,4.1851,38267,0.22548,118.61,4.5415,"0"
0.017728,0.16872,5.2314,238.93,4.9271,0.67067,1427.4,0.017728,137.43,0.81214,0,3.1035,3.9924,90.658,3.6185,0.0064921,0.22129,0.070206,150.97,6304.9,0.021326,2.656,7.4476,"0"
0.021301,0.86683,0.56306,-220.55,0.1265,1.0439,3882.7,0.021301,29.741,0.96293,0.39007,-0.73878,4.9937,341.06,0.041713,0.037365,0.2958,0.27015,31.048,-37298,0.19426,12.273,3.2163,"0"
0.060989,2.6654,0.37517,-861.39,-0.62483,0.7121,15952,0.060989,0,2.0929,1.0669,0.45993,1.6055,1396.1,0.26144,0.021455,2.2181,0.261265,0,-67.149,-0.03662,9.9521,1.4476,"0"
0.0037728,0.58232,0.97215,-119.05,0.71728,1.0226,6045.2,-0.024121,103.26,0.63081,-0.3153,-0.019812,4.4299,152.61,1.7274,0.016311,0.36611,0.013042,104.97,-315.14,0.0090327,3.5348,9.7586,"0"
2.9324e-05,0.00042618,3171.7,10876,2345.4,0.016226,56.094,3.6166e-05,0,0.63359,8.4,0.68367,3.0099,2.8893,37.956,0.0030723,0.0051138,0.261265,0,415.37,2.9337e-05,9.9521,0.082615,"0"
0.11767,0.63319,1.9882,23.725,0.49459,1.1628,1389.6,0.14309,35.49,1.1141,1.2278,1.1876,5.8017,81.064,0.30957,0.10559,0.094949,0.65191,41.266,221960,0.37573,10.285,4.1137,"0"
0.26001,0.42073,2.2525,-6.8522,1.3768,3.3938,587.13,0.26001,60.302,1.0287,203.71,10.075,3.3487,49.374,7.3925,0.083539,0.053676,0.46374,65.798,1176.3,0.44887,6.0529,12.418,"0"
0.20212,0.13727,5.5654,101.54,6.1601,1.155,189.36,0.2486,32.476,0.87536,1.3053,2.6549,4.4098,30.841,1.5448,0.11301,0.01979,1.2107,37.51,16102,0.23903,11.239,11.366,"0"
0.010762,0.37375,2.312,-52.099,1.6756,1.4343,1134.4,0.01634,155.02,0.79403,1.6686,1.7453,3.8626,84.834,3.7575,0.020891,0.086682,0.017666,158.33,3120.7,0.017185,2.3545,10.668,"0"
0.010018,0.65923,1.1299,-33.453,0.51691,1.0975,4943.3,0.010018,60.078,0.91149,0,0.11759,3.7842,118.43,2.092,0.0021885,0.56843,0.055457,47.811,353.73,0.029399,6.0754,6.4731,"0"
-0.037475,0.33446,2.1694,22.901,1.9899,1.6764,9399.5,-0.037475,36.498,0.69411,-31.941,0.61051,3.4088,50.05,5.3378,-0.064949,1.1699,-0.22355,34.272,733.82,-0.056308,10,4.8784,"0"
0.082279,0.34144,2.0877,34.272,1.9288,1.5147,1090.4,0.11429,43.393,0.96186,7.2994,0.84283,3.7481,78.399,4.0364,0.090125,0.090297,0.45693,47.691,1802.7,0.12494,8.4115,4.1057,"0"
0.25331,0.39843,2.1494,29.457,1.5099,2.921,574.11,0.25331,28.723,1.0956,1.0669,1.7937,2.7955,60.379,5.4377,0.00035417,0.079126,1.102,38.724,257.23,0.42107,12.708,46.304,"0"
-0.0089641,0.24591,3.6504,20.532,3.0665,1.0884,4175.7,-0.0089641,28.796,0.88299,0.64647,0.20545,3.2125,16.549,5.4192,-0.22437,0.17375,-0.10439,23.519,261.21,-0.011887,12.675,10.016,"0"
0.098311,0.46799,1.6794,-22.29,1.1237,1.0511,1394.6,0.090108,52.491,0,0.54152,1.4852,4.6874,48.342,0.40887,0.051518,0.068773,0.18406,55.175,15480,0.18695,6.9536,30.194,"0"
0.054806,0.11336,7.9624,119.44,7.8118,1.0332,446.26,0.068302,14.652,0.82532,0.35221,5.7047,3.8744,19.789,0.62405,0.03409,0.039165,0.6579,15.138,5677.4,0.061887,24.912,3.736,"0"
-0.14234,0.21792,4.7596,308.97,3.5889,0.66928,-558.79,-0.14234,37.314,0,-0.80944,0.45993,1.7114,91.227,3.8576,-0.25601,-0.085164,-2.0804,29.708,40.637,-0.18201,9.7818,0.79358,"0"
0.67686,0.067206,8.8123,39.746,13.88,5.7719,25.734,0.84355,0.055092,0.71523,6.6932,1.2876,2.8495,5.0501,72.275,0.15844,0.0021843,776.94,0.065465,371.24,0.72563,6625.3,11.556,"0"
-0.055647,0.71376,0.97511,-128,0.40103,1.0008,18803,-0.056168,114.49,0.72709,-0.69374,-0.017205,4.5509,145.91,1.4473,-0.032216,0.52006,-0.17727,110.92,-365.4,-0.19441,3.1879,14.509,"0"
0.079765,0.37296,1.9835,20.021,1.6812,1.3387,1069.9,0.098487,47.656,0.92557,6.4975,0.48108,3.999,73.075,3.325,0.073632,0.098177,0.45636,51.444,2435.9,0.12721,7.6591,10.972,"0"
0.055025,0.44807,2.6285,193.16,1.0395,0.99245,1873.7,0.063912,20.138,1.0003,0.62876,1.5067,5.7627,211.8,0.065198,0.063354,0.28014,2.1629,19.986,254180,0.11814,18.125,19.399,"0"
0.3196,1.5456,0.41481,-336.99,-2.0818,0.74664,1555.9,0.3196,10.96,0.39367,2.8526,-2.5206,5.6672,525,0.19832,0.38206,0.14538,13.266,8.1831,-420310,-0.099323,33.303,32.17,"0"
0.010179,0.81846,1.2099,-225.33,0.22181,1.2455,14177,0.010179,240.7,0.89819,1.0669,17.553,3.6919,284.16,1.2845,0.033358,2.5046,0.012394,285.17,845,0.056073,1.5164,8.943,"0"
0.0063519,0.97843,1.0855,-47.077,0.022044,2.8823,4302,0.021901,40.947,0.8567,1.2082,0.23695,3.3082,95.734,2.6945,0.085309,0.17504,0.019645,44.766,120.17,0.2945,8.914,8.791,"0"
0.1374,0.32775,1.6692,19.812,2.0275,1.106,528.47,0.17157,38.126,0.83631,1.2368,0.48428,4.4847,92.775,0.4866,0.11183,0.050286,0.92237,42.169,6696.7,0.20677,9.5735,22.059,"0"
0.00039549,0.81766,0.94649,-177.33,0.22299,1.1033,9391.1,0.0026653,157.8,0.64913,1.1099,-0.099087,4.9456,228.23,1.3158,0.0249,0.48823,0.00082911,161.83,-3175.6,0.002169,2.313,7.0708,"0"
0.25524,0.62239,1.5255,-8.9189,0.60672,2.8475,765.67,0.28185,49.081,1.5116,41.639,6.4694,3.4084,90.128,4.0498,0.11482,0.068331,0.6666,55.448,837.57,0.67594,7.4367,5.3083,"0"
0.12174,0.23459,3.8973,26.409,3.2627,1.7493,499.46,0.15204,115.28,0.96773,10.468,7.929,3.0666,54.151,6.7404,0.096082,0.04171,0.22034,127.53,792.31,0.15905,3.1662,14.976,"0"
-0.23265,1.0396,0.28788,-123.1,-0.038081,1.5006,-1989.6,-0.23265,12.584,0.63411,-1.9117,-0.61586,3.5411,151.79,1.6017,-0.10958,-0.28335,-4.4966,11.341,-1714,5.8767,29.005,11.82,"0"
0.087162,1.0927,0.61657,-108.11,-0.17858,0.99369,1893.6,0.088089,32.318,1.0272,0.003965,-0.44234,5.157,175.23,0.00050952,0.00039902,0.29184,0.7055,32.114,-37103,-0.44668,11.294,6.0665,"0"
0.23584,0.29132,1.678,15.004,2.3879,1.2601,342.74,0.23785,35.031,1.2423,2.4617,0.34954,4.838,94.109,0.9059,0.19536,0.02848,1.819,44.143,12908,0.33903,10.419,8.7254,"0"
-0.024067,0.51842,1.1258,-32.156,0.92892,1.8337,46063,-0.024067,43.386,0,0.081761,0.15663,3.4487,103.3,3.5333,0.0010575,0.56611,-0.11042,43.432,183.25,-0.049975,8.4128,6.0034,"0"
-0.37342,0.86894,0.35186,-100.13,0.11104,0.9668,-924.68,-0.38241,25.346,0.2667,-0.53075,-0.19148,4.5095,110.91,-0.053794,-0.054898,-3.8953,-6.3157,24.504,-5606.6,-3.8703,14.401,29.331,"0"
0.053006,0.17106,3.8031,24.044,4.2211,1.0936,433.18,0.068369,68.805,1.0522,0.92999,1.0901,4.257,52.83,0.58925,0.085041,0.031852,0.23724,75.243,7946.8,0.07341,5.3049,5.417,"0"
0.056182,0.32342,1.3711,20.367,2.0919,1.1115,2101.2,0.056182,15.956,1.0408,0,0.16926,5.3258,108.22,2.9263,0.00014319,0.079126,1.1563,18.739,22052,0.083038,22.875,5.5155,"0"
0.074043,0.42627,1.6498,43.911,1.2741,1.0721,1276.1,0.091707,25.404,1.0833,0.72515,0.93358,5.5285,109.1,0.2426,0.067635,0.10487,0.69578,27.237,93539,0.13634,14.368,6.4194,"0"
0.067616,0.89915,1.0655,-49.318,0.10209,1.0508,3274.3,0.089061,55.328,2.6903,0.35094,1.4024,4.3833,127.59,0.10039,0.033396,0.29142,0.16503,58.14,1423.1,0.73662,6.597,5.4961,"0"
0.035173,0.79939,1.4453,-54.619,0.22379,1.0716,5201.8,0.0447,107.69,1.6884,0.62713,1.0017,4.0025,142.53,0.1063,0.058524,0.27271,0.082104,115.4,2370.1,0.19661,3.3894,4.9011,"0"
0.00026976,0.5075,1.8628,197.38,0.1658,1.1013,13421,0.00026976,11.791,0.54296,0.52931,8.0186,4.4394,251.16,0.076922,0.04806,0.31738,0.01028,12.986,12045,0.003206,30.955,3.0905,"0"
-0.23869,0.83533,0.79306,-91.545,0.19714,1.3439,-1234.2,-0.30858,61.449,0,-3.4036,-0.31277,4.3936,165.12,1.8191,-0.1307,-0.15678,-1.055,54.346,-3520.8,-1.4495,5.9398,4.3187,"0"
-0.0091586,0.92268,1.6306,-6.5652,0.04969,1.0207,9816.1,-0.0091586,45.201,0.88958,0.22178,0.47933,5.1098,63.991,0.046535,0.021728,0.35108,-0.037426,46.136,27559,-0.19976,8.075,7.797,"0"
0.039482,0.059789,12.275,248.75,15.725,0.56545,172.41,0.034056,5.6044,0.73881,718.45,0.49548,3.9215,19.115,9.1169,0.036,0.019945,4.5475,5.8137,2686.1,0.041993,65.128,12.582,"0"
0.21642,0.21937,3.5099,17.902,3.4926,1.1177,327.79,0.21642,65.359,0,0.99295,2.1194,4.1192,36.725,0.95838,0.088839,0.030291,0.51071,73.051,7036.3,0.28247,5.5846,8.5652,"0"
0.1726,0.40059,1.4608,20.69,1.2548,1.1359,517.44,0.21392,8.9029,1.3186,1.0606,0.44505,4.8629,68.879,0.56201,0.093369,0.044827,2.9347,10.113,13464,0.34338,40.998,5.8539,"0"
0.12866,0.38127,1.2282,-27.579,1.6228,1.4644,525.73,0.15351,28,1.1859,15.361,0.11192,6.2032,85.361,3.4324,0.10638,0.055057,1.1453,31.334,111530,0.20794,13.036,7.0208,"0"
0.031337,0.77535,0.73223,-74.753,0.28974,2.5042,2794.9,0.031337,47.566,0.86308,2334,-0.3492,3.2155,97.327,3.2267,0.00097466,0.25543,0.096022,47.613,-293.4,0.13949,7.6735,35.466,"0"
0.0082403,0.9791,1.2278,-181.89,0.02135,0.33152,13663,0.0082403,213.92,0,3.0381,0.053704,4.7223,208.42,0.32705,0.03412,1.1102,0.04241,221.48,2197.2,0.3942,1.7062,11.051,"0"
-0.18126,0.65739,1.0039,-44.402,0.52117,1.0637,-1794.3,-0.18126,43.469,0.42953,-4.1591,0.0015235,3.8515,83.798,1.8512,-0.14407,-0.21511,-1.4308,37.995,7.788,-0.52905,8.3968,9.4918,"0"
0.0097806,0.2552,2.4114,27.004,2.6261,1.0014,1701.7,0.0099927,21.728,0.9046,-0.035061,0.91118,4.6287,37.726,-0.033562,-0.0035013,0.2319,0.067163,21.758,15155,0.014594,16.798,7.0784,"0"
-0.04403,0.16424,3.185,17.17,4.9189,0.97852,1369.6,-0.048698,86.56,0.63357,-0.33064,0.75246,5.2156,46.71,-0.25836,-0.03379,0.10792,-0.14784,84.7,58961,-0.054502,4.2167,6.4733,"0"
-0.035777,1.0018,1.0226,-236.91,-0.0018398,1.0028,-13984,-0.035777,244.01,0,-0.020843,0.29226,4.6074,294.11,-0.0023473,-0.0020786,4.5269,-0.047303,244.68,832.23,19.411,1.4958,6.7069,"0"
0.15569,0.12835,4.8363,76.336,6.7911,1.3465,206.97,0.19867,53.949,1.0906,16.152,0.94459,4.5389,36.785,8.6886,0.17179,0.017997,0.78227,65.14,14910,0.17862,6.7656,7.5352,"0"
-0.0020216,0.26182,1.662,42.298,2.7097,1.0203,1414.9,0.0036983,11.17,1.1357,0.19904,0.30687,5.4671,78.978,0.091989,0.019508,0.097897,-0.053505,11.397,50812,-0.0028495,32.676,4.3615,"0"
0.11591,0.2625,2.6044,100.38,2.5712,1.0799,648.24,0.12723,5.686,1.2352,0.79201,1.3314,6.259,66.893,0.43216,0.073339,0.064396,4.8103,6.1404,764550,0.17173,64.193,6.704,"0"
0.1037,0.15911,4.688,56.505,5.2749,1.0883,355.25,0.12955,70.041,0.73907,0.95165,2.3096,4.1624,35.952,0.96615,0.087443,0.027876,0.30739,76.226,8529.8,0.12355,5.2112,13.063,"0"
0.15822,0.30534,2.4123,-91.864,2.2751,1.1921,616.45,0.15822,190.41,0,1.9317,1.4092,4.2047,96.308,0.70219,0.16205,0.042362,0.22923,226.98,6627.2,0.22777,1.9169,136.35,"0"
0.16247,0.26202,1.8466,39.417,2.789,1.1404,374.12,0.16337,15.086,1.3063,1.4059,0.26406,5.3495,67.83,0.57144,0.12329,0.035599,3.2368,17.203,37463,0.22233,24.195,4.0513,"0"
0.13917,0.37456,1.3935,12.152,1.3727,1.1387,526.13,0.17189,22.531,1.1264,1.3075,0.30836,6.011,97.448,0.48975,0.11483,0.045374,1.4113,25.655,151190,0.27068,16.2,4.8277,"0"
0.044979,0.76452,1.6611,2.7122,0.2997,1.0056,2947.7,0.056041,40.246,1.9736,0.38292,0.54993,5.1598,65.263,0.097837,0.03808,0.2216,0.20768,40.47,33361,0.1963,9.0693,6.8273,"0"
-0.0043592,0.60206,1.5608,21.27,0.66096,5.7197,1457.3,0.036935,0,1.3077,1033,5.5978,2.1452,38.759,9.4172,0.008739,0.13306,0.261265,0,47.167,-0.010955,9.9521,12.15,"0"
0.081808,0.51198,1.0487,-12.006,0.89598,1.0452,1155.3,0.10287,14.795,0.95372,0.56125,0.039621,5.0892,80,0.21961,0.053696,0.098249,0.96381,15.465,2625.2,0.17834,24.67,5.6736,"0"
0.048762,0.87543,1.1073,5.579,0.1351,0.94485,5789.7,0.048762,4.4189,1.0343,0.18405,3.0702,4.1532,91.852,0.073138,0.019479,0.40851,1.2254,4.1752,1337.1,0.41229,82.6,10.257,"0"
0.069481,0.60836,1.3551,2.4095,0.60491,1.1191,1374,0.086668,44.711,1.319,1.0228,0.36397,4.7386,147.98,0.17791,0.091395,0.10919,0.47896,50.036,8345.8,0.18881,8.1635,7.4487,"0"
0.075792,0.40636,1.2313,-10.304,1.4608,1.014,954.72,0.063935,16.792,0.96804,0.15436,0.11811,5.9747,32.993,0.13174,0.015223,0.092166,0.4685,17.026,68416,0.12767,21.737,19.466,"0"
-0.0081264,0.64373,1.0577,-180.41,0.55346,1.6317,464.63,-0.0081264,57.173,0.61553,0,0.062174,5.8734,189.36,1.5085,0.013964,0.041761,-0.031795,96.068,21702,-0.022809,6.3841,8.0549,"0"
-0.085553,0.16125,2.3601,43.294,5.166,0.90402,-1296.3,-0.085244,59.538,0.44712,-1.1143,0.34615,4.886,70.904,-0.5656,-0.12326,-0.10321,-0.70882,53.823,16632,-0.1027,6.1306,3.9066,"0"
0.074139,0.30144,2.1856,37.967,2.3175,1.0506,638.1,0.092271,15.33,0.979,0.36426,0.97069,6.5283,49.043,0.26397,0.03467,0.062047,0.76916,16.106,1174500,0.10613,23.81,27.321,"0"
0.017341,0.088396,2.0705,12.234,10.313,0.62279,267.85,0.052901,3.8553,0.82388,17.554,0.090676,5.3705,46.682,6.3744,0.095243,0.023935,2.6362,4.2611,18104,0.019023,94.676,7.0454,"0"
0.0024529,0.48922,1.3364,-15.654,0.95159,1.1162,3116.9,0.0026914,37.053,1.0104,1.1508,0.43417,5.2943,81.217,0.50074,0.10311,0.05369,0.01017,41.357,31379,0.005269,9.8508,6.9049,"0"
0.097698,0.48046,2.1861,24.004,1.0814,2.6328,1254.5,0.12092,20.03,0.79267,25.446,1.5344,3.8696,48.763,5.2647,0.039233,0.12335,0.67621,20.848,2969,0.18805,18.222,5.4102,"0"
0.23582,0.46644,2.0052,7.1494,0.65667,1.0893,527.73,0.31047,26.572,2.1428,0.78524,6.2553,4.1802,36.131,0.78522,0.072088,0.040527,0.63755,28.945,7027,0.76991,13.736,11.208,"0"
0.085707,0.30958,2.3018,47.161,2.2302,2.4052,530.34,0.085707,23.255,0,0,1.3388,3.6086,55.943,6.4368,0.00094992,0.081026,0.5593,28.069,1614.4,0.12414,15.695,5.077,"0"
0.11308,0.35178,3.0165,38.806,1.8427,2.6642,947.01,0.12861,50.17,0.79875,4606.7,22.833,3.4876,45.417,7.3581,0.028429,0.094644,0.30879,51.638,1995.9,0.17445,7.2753,5.1664,"0"
-0.022799,0.47425,1.6576,-75.082,1.1086,0.57044,51261,-0.025401,180.98,0.43374,-0.82616,0.3463,5.4474,203.39,1.1918,0.11542,4.2097,-0.080605,182.65,1.6576,-0.043365,2.0168,6.0281,"0"
0.020346,0.33386,2.6338,-35.485,1.7722,1.046,3123.5,0.023953,156.85,0.85273,0.30659,4.5203,4.0203,102.44,0.10924,0.02931,0.21301,0.038053,164.07,5715.8,0.034389,2.3271,6.0956,"0"
